date,nlikes,nretweets,nreplies,comp,pos,neutral,neg
2021-04-04,-0.9997756698479003,-0.9998330458011019,-0.9995901279386363,0,0.0,1.0,0.0
2021-04-05,-0.9971455922025934,-0.9988220453744412,-0.9937933659279211,0,0.3,0.6855,0.0145
2021-04-06,-0.9970469642908943,-0.9972359804849092,-0.9929150686535703,0,0.0,0.9015,0.0985
2021-04-07,-0.9948055966505187,-0.9945368876027232,-0.9957841730831162,1,0.188,0.7909999999999999,0.021
2021-04-08,-0.9999922644775138,-1.0,-0.999912170272565,1,0.197,0.7215,0.081
2021-04-13,-0.9993502161111595,-0.9993878346040402,-0.9988289369675323,0,0.0,1.0,0.0
2021-04-14,-0.9983987468453572,-0.9994805869367615,-0.9989167666949673,1,0.2565,0.7435,0.0
2021-04-15,-0.9908817528693954,-0.99316415307845,-0.9989753198465907,0,0.0585,0.9119999999999999,0.0295
2021-04-16,-0.9993772904398611,-0.9992579813382306,-0.9988289369675323,0,0.0,1.0,0.0
2021-04-19,-0.9998443226099653,-0.999921160517187,-0.9994730216353895,1,0.19275,0.763,0.04425
2021-04-20,-0.9999806611937845,-1.0,-0.9998828936967532,0,0.16299999999999998,0.7525,0.084
2021-04-22,-0.9672671365996577,-0.9762646780566532,-0.9560558597066487,0,0.10600000000000001,0.854,0.04
2021-04-23,-0.9992612576025682,-0.9994063850705845,-0.9983605117545452,0,0.0,0.838,0.162
2021-04-24,-0.9853643914561154,-0.99285807038047,-0.9991802558772725,0,0.186,0.814,0.0
2021-04-25,-0.9770912501571278,-0.9904836106628082,-0.9371724683081066,0,0.0,0.895,0.105
2021-04-26,-0.6414933426159604,-0.781605357374738,-0.752671487542817,0,0.0,1.0,0.0
2021-04-28,-0.994212539926577,-0.9971308611744919,-0.9992778444633117,0,0.1366666666666667,0.8453333333333334,0.018
2021-05-01,-0.9999574546263259,-1.0,-1.0,0,0.185,0.815,0.0
2021-05-03,-0.9999690579100552,-0.9999907247667279,-0.9998243405451298,0,0.084,0.8494999999999999,0.0665
2021-05-06,-0.9997485955191986,-0.9999257981338231,-0.9997657873935064,0,0.0,1.0,0.0
2021-05-07,-0.9933461614081229,-0.9969206225536572,-0.980833601701945,0,0.05933333333333333,0.8906666666666667,0.049999999999999996
2021-05-08,-0.9984528955027606,-0.9994991374033056,-0.9964282577509734,0,0.0,0.85,0.15
2021-05-09,0.9793616260068266,1.0,1.0,0,0.0,1.0,0.0
2021-05-13,-0.3232732863400342,-0.6989073775205447,0.601106654565682,0,0.1295,0.8705,0.0
2021-05-14,-0.9999574546263259,-0.9999814495334558,-0.9999414468483766,0,0.0,1.0,0.0
2021-05-15,-0.999820149102196,-0.9999907247667279,-0.9998828936967532,0,0.0,0.8045,0.1955
2021-05-16,-0.9316295845057485,-0.9456656834919398,-0.8265070117399069,0,0.0,0.965,0.034999999999999996
2021-05-17,-0.8759879712625339,-0.8987453701127249,-0.6699749197333881,0,0.049666666666666665,0.9503333333333334,0.0
2021-05-18,-0.9996673725330936,-0.999842321034374,-0.9998536171209416,0,0.0315,0.921,0.048
2021-05-19,-0.9998510911921407,-0.9998701467341904,-0.9994437450595778,0,0.242,0.7125,0.0455
2021-05-20,-0.9806534582620214,-0.9850359569876517,-0.9591884533184999,1,0.26066666666666666,0.7393333333333333,0.0
2021-05-22,-0.7590346067937226,-0.784387927356373,-0.6889071054249495,0,0.288,0.576,0.136
2021-05-23,-0.9578394685696052,-0.9640399206040032,-0.9367918728225547,0,0.0,0.871,0.129
2021-05-24,-0.5108426884808401,-0.7035858051830003,-0.36855110226307924,0,0.223,0.6761999999999999,0.1008
2021-05-25,-0.8823504385074309,-0.9033891702376314,-0.7692615471694431,0,0.059666666666666666,0.863,0.07733333333333334
2021-05-26,-0.9781265209165304,-0.9813753315895895,-0.9975798030662334,1,0.19733333333333333,0.8026666666666666,0.0
2021-05-27,-0.9993850259623474,-0.9993136327378633,-0.9983605117545452,-1,0.078,0.757,0.165
2021-05-29,-0.999922644775138,-1.0,-1.0,0,0.0,0.667,0.333
2021-05-31,-0.9989711755093358,-0.9992487061049585,-0.9983897883303569,0,0.0,1.0,0.0
2021-06-01,-0.9994198358135352,-0.9995733392694827,-0.9980091928448048,1,0.14,0.832,0.028
2021-06-03,-0.7360497909797361,-0.8735167356125673,0.05278566618848259,0,0.023666666666666666,0.9763333333333334,0.0
2021-06-05,-0.9095794776588442,-0.9440703433691358,-0.8892759902801768,1,0.533,0.467,0.0
2021-06-07,-0.9995029926802619,-0.9997124677685644,-0.9973065550253243,0,0.162,0.778,0.06
2021-06-09,-0.9998665622371131,-0.9999257981338231,-0.9998536171209416,0,0.067,0.9045000000000001,0.029
2021-06-13,-0.8004196520948762,-0.8156640139499508,-0.46078402670023716,1,0.231,0.769,0.0
2021-06-16,-0.9011187499395662,-0.9217819578162391,-0.8933454343180022,1,0.1635,0.7795,0.056499999999999995
2021-06-19,-0.9996828435780659,-0.9998021283568616,-0.9995706102214286,0,0.036333333333333336,0.8926666666666666,0.071
2021-06-23,-0.9996789758168229,-0.9997217430018365,-0.9986532775126621,1,0.512,0.488,0.0
2021-06-24,-0.8751950802076988,-0.9681302984770067,-0.8774775302280645,0,0.2145,0.7855,0.0
2021-06-28,-0.9997640665641709,-0.9997773944014692,-0.9989460432707791,1,0.316,0.684,0.0
2021-07-12,-0.9178603544803179,-0.9322165952473704,-0.8875779488830986,0,0.0,1.0,0.0
2021-07-13,-0.972070896063586,-0.9803457806963846,-0.9983605117545452,0,0.2015,0.7985,0.0
2021-07-15,-0.9837631383014727,-0.9863839575565325,-0.998477618057792,0,0.144,0.856,0.0
2021-07-17,-0.9988087295371256,-0.9988498710742575,-0.998477618057792,1,0.257,0.743,0.0
2021-07-21,-0.9989208946131756,-0.9994713117034894,-0.9962525982961032,0,0.14300000000000002,0.774,0.0825
2021-07-23,-0.999566810740773,-0.9999628990669115,-0.9994144684837661,0,0.086,0.884,0.03
2021-07-24,-0.9997872731316296,-1.0,-0.9998243405451298,0,0.105,0.895,0.0
2021-07-27,-0.9807617555768282,-0.9854749846958651,-0.9985361712094154,1,0.677,0.323,0.0
2021-07-28,-0.94557479766774,-0.9830355983452984,-0.9055244898556665,0,0.0,1.0,0.0
2021-07-31,-0.9799766000444793,-0.9881833528113232,-0.9985361712094154,0,0.0,1.0,0.0
2021-08-04,-0.9564296695964958,-0.9652364256961062,-0.868372515150628,1,0.151,0.849,0.0
2021-08-11,-0.9996712402943366,-0.9997402934683808,-0.9985947243610387,1,0.099,0.901,0.0
2021-08-15,-0.9998220829828175,-0.9998330458011019,-0.9989460432707791,1,0.173,0.827,0.0
2021-08-27,-0.9990059853605237,-0.9989982748066114,-0.9975993207834412,0,0.0,1.0,0.0
2021-08-28,-0.994465233661126,-0.996660916022038,-0.9932078344116873,0,0.0,1.0,0.0
2021-08-30,-0.9923340972161788,-0.9943050067709203,-0.9987118306642855,0,0.0,1.0,0.0
2021-09-01,-0.9906013401792707,-0.9925921803600026,-0.9999609645655844,0,0.13833333333333334,0.819,0.042666666666666665
2021-09-02,-0.9934004942446332,-0.9939631481731765,-0.9913675925035236,1,0.17157142857142857,0.819,0.009285714285714286
2021-09-03,-0.9994701167096955,-0.999758843934925,-0.998184852299675,0,0.106,0.832,0.062
2021-09-04,-0.9882226670147651,-0.9944163095701857,-0.9530403723980443,1,0.17,0.792,0.039
2021-09-05,-0.9997176534292538,-0.9996846420687481,-0.9978920865415581,0,0.082,0.918,0.0
2021-09-10,-0.9999651901488121,-1.0,-1.0,-1,0.0,0.72,0.28
2021-09-17,-0.9898587300205959,-0.993247630177899,-0.8722955763093948,0,0.0,1.0,0.0
2021-09-19,-0.99764066564171,-0.9979965496132228,-0.996662470357467,1,0.162,0.838,0.0
2021-09-22,-0.999352149991781,-0.9995826145027548,-0.991129197529057,0,0.063,0.937,0.0
2021-09-23,-0.9987275065510206,-0.9996104402025711,-0.997716427086688,0,0.059,0.906,0.035
2021-09-24,-0.9990717373016563,-0.9993043575045912,-0.997716427086688,0,0.08,0.895,0.025
2021-09-26,-0.9930728396136107,-0.9941380525720221,-0.9580466668618438,1,0.188,0.812,0.0
2021-09-27,-0.9987313743122637,-0.9991837794720537,-0.9977749802383113,0,0.108,0.892,0.0
2021-09-28,-0.9747280480375946,-0.9865694622219748,-0.9975993207834412,0,0.0,1.0,0.0
2021-09-29,-0.9876695771570021,-0.9889810228727253,-0.9955499604766227,0,0.0,1.0,0.0
2021-09-30,-0.9994449762616153,-0.9994991374033056,-0.9985068946336036,0,0.021,0.8975,0.0815
2021-10-01,-0.9999883967162707,-1.0,-0.9998828936967532,1,0.129,0.871,0.0
2021-10-02,-0.9991993734226786,-0.99951768786985,-0.9942032379892848,1,0.274,0.726,0.0
2021-10-03,-0.9801661203453911,-0.9812454783237798,-0.9283309424129754,0,0.075,0.864,0.061
2021-10-04,-0.9999342480588673,-0.9999814495334558,-0.9998828936967532,1,0.219,0.758,0.023
2021-10-05,-0.9999806611937845,-0.9999814495334558,-1.0,-1,0.0,0.813,0.187
2021-10-06,-0.9996789758168229,-0.9996475411356596,-0.9983605117545452,1,0.3,0.7,0.0
2021-10-08,-0.9996186387414304,-0.9997959448680134,-0.998875779488831,0,0.076,0.8878,0.036199999999999996
2021-10-09,-0.9857218831024418,-0.9887637174074928,-0.913659195563344,0,0.07957142857142858,0.8322857142857144,0.08814285714285715
2021-10-10,-0.9999806611937845,-1.0,-0.9998243405451298,0,0.039,0.887,0.074
2021-10-11,-0.9993656871561318,-0.9996475411356596,-0.997423661328571,1,0.131,0.869,0.0
2021-10-12,-1.0,-1.0,-0.9998828936967532,0,0.051,0.894,0.055
2021-10-14,-0.9979423510186716,-0.9990910271393325,-0.997716427086688,0,0.138,0.8109999999999999,0.051
2021-10-15,-0.9964455274175925,-0.9964939618231399,-0.9938519190795445,0,0.0185,0.9235,0.058
2021-10-16,-0.9972248813080768,-0.9988034949078969,-0.9962525982961032,0,0.0,0.9744999999999999,0.0255
2021-10-19,-0.9989054235682031,-0.9994063850705845,-0.9987996603917206,0,0.097,0.88,0.0235
2021-10-20,-0.9993038029762423,-0.9996846420687481,-0.9995315747870129,0,0.0,1.0,0.0
2021-10-21,-0.9801873930322281,-0.9883688574767655,-0.9146587815089147,1,0.174,0.8260000000000001,0.0
2021-10-22,-0.7837379978533925,-0.8131968018995678,-0.6294756565272126,0,0.0,1.0,0.0
2021-10-23,-0.999918777013895,-0.9999814495334558,-0.9999609645655844,0,0.08333333333333333,0.8250000000000001,0.09133333333333334
2021-10-24,-0.9311639060520794,-0.9453725861205409,-0.8600813888807565,0,0.171,0.6952,0.13379999999999997
2021-10-25,-0.9999084629839133,-0.9999319816226712,-0.9993168798977271,0,0.035666666666666666,0.9643333333333333,0.0
2021-10-26,-0.9979810286311026,-0.9977924944812362,-0.9951986415668823,0,0.0,1.0,0.0
2021-10-28,-0.9994662489484524,-0.999758843934925,-0.9942617911409082,0,0.0,1.0,0.0
2021-10-29,-0.9994585134259663,-0.9998144953345577,-0.9993559153321427,0,0.07,0.93,0.0
2021-10-30,-0.999532000889585,-0.9996846420687481,-0.9876452850074655,1,0.283,0.717,0.0
2021-10-31,-0.5486825438265696,-0.8066113862763649,-0.2728284099891677,0,0.041,0.9590000000000001,0.0
2021-11-01,-0.9261257602568194,-0.9487636114048268,-0.8681968556957578,1,0.162,0.838,0.0
2021-11-03,-0.9991800346164631,-0.9992023299385979,-0.9964282577509734,0,0.0,1.0,0.0
2021-11-05,-0.9348978427561666,-0.9552562746953086,-0.18294932224726995,0,0.0,1.0,0.0
2021-11-06,-0.9956410330790281,-0.9964506774012033,-0.9791550780220746,0,0.19899999999999998,0.7869999999999999,0.014
2021-11-10,-0.9948713485916514,-0.9924963362828575,-0.9984483414819803,-1,0.1075,0.614,0.27849999999999997
2021-11-11,-0.9996112899950687,-0.9996864971154025,-0.99754662294698,0,0.10669999999999999,0.8083,0.0849
2021-11-12,-0.999841421789033,-0.9999814495334558,-0.9997365108176948,0,0.1185,0.7095,0.172
2021-11-13,-0.9997854880110558,-0.9999343598876127,-0.9988649696762235,0,0.05153846153846154,0.9026153846153846,0.04584615384615384
2021-11-14,-0.9999767934325414,-1.0,-0.9998243405451298,0,0.0,1.0,0.0
2021-11-15,-0.998785522969667,-0.9994759493201254,-0.99446672717159,0,0.11375,0.83125,0.055
2021-11-17,-0.9999033059689225,-0.9999628990669115,-0.9998828936967532,0,0.0,0.9165,0.0835
2021-11-20,-0.9214302981076978,-0.9492644740015211,-0.8559592470064701,-1,0.0,0.505,0.495
2021-11-22,-0.9999806611937845,-1.0,-0.9999414468483766,1,0.139,0.806,0.055
2021-11-24,-0.9997273228323615,-0.9999072476672788,-0.9986971923763797,0,0.18875,0.712,0.0995
2021-11-25,-0.9437820903315638,-0.9919676479863468,-0.9580173902860322,0,0.0,1.0,0.0
2021-11-26,-0.9975401038493894,-0.9994249355371287,-0.9910413678016219,0,0.0,1.0,0.0
2021-11-27,-0.9992960674537561,-0.9996104402025711,-0.9961354919928566,1,0.383,0.617,0.0
2021-11-28,-0.993535037082161,-0.9957983193277311,-0.9944374505957784,0,0.0835,0.8705,0.046
2021-11-29,-0.9999671240294337,-1.0,-0.9998828936967532,0,0.1095,0.7785,0.1115
2021-11-30,-0.9995126620833696,-0.9997402934683808,-0.9971308955704541,0,0.125,0.769,0.106
2021-12-01,-0.999721521190497,-0.9997866696347413,-0.9978920865415581,0,0.1225,0.8135,0.064
2021-12-02,-0.9997563310416848,-0.9999443486003673,-0.9995315747870129,1,0.298,0.702,0.0
2021-12-03,-0.9997756698479003,-0.9998515962676461,-0.9965453640542202,1,0.127,0.873,0.0
2021-12-04,-0.9988145311789903,-0.9995733392694827,-0.9959305559621746,0,0.035,0.9650000000000001,0.0
2021-12-05,-0.9993386128274302,-0.9996660916022038,-0.998555688926623,0,0.066,0.934,0.0
2021-12-06,-0.992693799011787,-0.9944719609698184,-0.9887577948883098,1,0.174,0.826,0.0
2021-12-10,-0.9914135700403214,-0.9965310627562283,-0.9848640103053546,0,0.094,0.7070000000000001,0.199
2021-12-11,-0.9997718020866572,-0.9998144953345577,-0.999238809028896,-1,0.077,0.712,0.211
2021-12-12,-0.9995087943221265,-0.9996753668354759,-0.9950815352636355,0,0.0,0.9595,0.0405
2021-12-13,-0.9996132238756902,-0.9998144953345577,-0.9970137892672073,0,0.0245,0.9755,0.0
2021-12-14,-0.99972538895174,-0.9995918897360269,-0.9968381298123371,1,0.272,0.728,0.0
2021-12-15,-0.9993927614848336,-0.9997773944014692,-0.9994144684837661,0,0.0,0.815,0.185
2021-12-16,-0.999806611937845,-0.9998330458011019,-0.996662470357467,1,0.443,0.557,0.0
2021-12-18,-0.9994778522321817,-0.9995547888029384,-0.9810873320256462,0,0.134,0.698,0.168
2021-12-19,-0.9999168431332733,-0.9999350733670952,-0.9998828936967532,0,0.09,0.7204999999999999,0.1895
2021-12-21,-0.9964674447313033,-0.9986983755974796,-0.995237677001298,0,0.049999999999999996,0.8926666666666666,0.057333333333333326
